source	target	note	status
「新兵装案のメモ」を累計886000個集める	累计收集886000份「新兵装方案便条」		
「新兵装案のメモ」を累計928000個集める	累计收集928000份「新兵装方案便条」		
「新兵装案のメモ」を累計971000個集める	累计收集971000份「新兵装方案便条」		
「新兵装案のメモ」を累計1017000個集める	累计收集1017000份「新兵装方案便条」		
「新兵装案のメモ」を累計1060000個集める	累计收集1060000份「新兵装方案便条」		
「新兵装案のメモ」を累計1110000個集める	累计收集1110000份「新兵装方案便条」		
「新兵装案のメモ」を累計1170000個集める	累计收集1170000份「新兵装方案便条」		
「新兵装案のメモ」を累計1220000個集める	累计收集1220000份「新兵装方案便条」		
「新兵装案のメモ」を累計1280000個集める	累计收集1280000份「新兵装方案便条」		
「新兵装案のメモ」を累計1340000個集める	累计收集1340000份「新兵装方案便条」		
「新兵装案のメモ」を累計1400000個集める	累计收集1400000份「新兵装方案便条」		
「新兵装案のメモ」を累計1470000個集める	累计收集1470000份「新兵装方案便条」		
「新兵装案のメモ」を累計1530000個集める	累计收集1530000份「新兵装方案便条」		
「新兵装案のメモ」を累計1610000個集める	累计收集1610000份「新兵装方案便条」		
「新兵装案のメモ」を累計1680000個集める	累计收集1680000份「新兵装方案便条」		
「新兵装案のメモ」を累計1760000個集める	累计收集1760000份「新兵装方案便条」		
「筆染のしずく」を累計3000個集める	累计收集3000滴「染笔墨滴」		
「筆染のしずく」を累計530000個集める	累计收集530000滴「染笔墨滴」		
「筆染のしずく」を累計3500000個集める	累计收集3500000滴「染笔墨滴」		
「黄金魔人の腕輪」を累計2600個集める	累计收集2600个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計4400個集める	累计收集4400个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計10800個集める	累计收集10800个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計24300個集める	累计收集24300个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計38000個集める	累计收集38000个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計54400個集める	累计收集54400个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計67300個集める	累计收集67300个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計83000個集める	累计收集83000个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計95200個集める	累计收集95200个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計109600個集める	累计收集109600个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計125600個集める	累计收集125600个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計144000個集める	累计收集144000个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計164800個集める	累计收集164800个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計188800個集める	累计收集188800个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計232000個集める	累计收集232000个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計284000個集める	累计收集284000个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計325600個集める	累计收集325600个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計372000個集める	累计收集372000个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計425600個集める	累计收集425600个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計487200個集める	累计收集487200个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計557600個集める	累计收集557600个「黄金魔人腕轮」		
「黄金魔人の腕輪」を累計2784000個集める	累计收集2784000个「黄金魔人腕轮」		
「厄祓いの福豆」を累計1300個集める	累计收集1300颗「驱邪的福豆」		
「厄祓いの福豆」を累計1800個集める	累计收集1800颗「驱邪的福豆」		
「厄祓いの福豆」を累計2300個集める	累计收集2300颗「驱邪的福豆」		
「厄祓いの福豆」を累計2800個集める	累计收集2800颗「驱邪的福豆」		
「厄祓いの福豆」を累計3300個集める	累计收集3300颗「驱邪的福豆」		
「厄祓いの福豆」を累計3900個集める	累计收集3900颗「驱邪的福豆」		
「厄祓いの福豆」を累計4500個集める	累计收集4500颗「驱邪的福豆」		
「厄祓いの福豆」を累計5200個集める	累计收集5200颗「驱邪的福豆」		
「厄祓いの福豆」を累計5800個集める	累计收集5800颗「驱邪的福豆」		
「厄祓いの福豆」を累計6500個集める	累计收集6500颗「驱邪的福豆」		
「厄祓いの福豆」を累計7300個集める	累计收集7300颗「驱邪的福豆」		
「厄祓いの福豆」を累計8000個集める	累计收集8000颗「驱邪的福豆」		
「厄祓いの福豆」を累計8800個集める	累计收集8800颗「驱邪的福豆」		
「厄祓いの福豆」を累計9700個集める	累计收集9700颗「驱邪的福豆」		
「厄祓いの福豆」を累計10600個集める	累计收集10600颗「驱邪的福豆」		
「厄祓いの福豆」を累計11500個集める	累计收集11500颗「驱邪的福豆」		
「厄祓いの福豆」を累計12400個集める	累计收集12400颗「驱邪的福豆」		
「厄祓いの福豆」を累計13400個集める	累计收集13400颗「驱邪的福豆」		
「厄祓いの福豆」を累計14500個集める	累计收集14500颗「驱邪的福豆」		
「厄祓いの福豆」を累計15600個集める	累计收集15600颗「驱邪的福豆」		
「厄祓いの福豆」を累計16700個集める	累计收集16700颗「驱邪的福豆」		
「厄祓いの福豆」を累計18000個集める	累计收集18000颗「驱邪的福豆」		
「厄祓いの福豆」を累計19200個集める	累计收集19200颗「驱邪的福豆」		
「厄祓いの福豆」を累計20500個集める	累计收集20500颗「驱邪的福豆」		
「厄祓いの福豆」を累計21900個集める	累计收集21900颗「驱邪的福豆」		
「厄祓いの福豆」を累計23400個集める	累计收集23400颗「驱邪的福豆」		
「厄祓いの福豆」を累計24900個集める	累计收集24900颗「驱邪的福豆」		
「厄祓いの福豆」を累計26500個集める	累计收集26500颗「驱邪的福豆」		
「厄祓いの福豆」を累計28100個集める	累计收集28100颗「驱邪的福豆」		
「厄祓いの福豆」を累計29800個集める	累计收集29800颗「驱邪的福豆」		
「厄祓いの福豆」を累計31700個集める	累计收集31700颗「驱邪的福豆」		
「厄祓いの福豆」を累計33600個集める	累计收集33600颗「驱邪的福豆」		
「厄祓いの福豆」を累計35500個集める	累计收集35500颗「驱邪的福豆」		
「厄祓いの福豆」を累計37600個集める	累计收集37600颗「驱邪的福豆」		
「厄祓いの福豆」を累計39800個集める	累计收集39800颗「驱邪的福豆」		
「厄祓いの福豆」を累計42100個集める	累计收集42100颗「驱邪的福豆」		
「厄祓いの福豆」を累計44400個集める	累计收集44400颗「驱邪的福豆」		
「厄祓いの福豆」を累計46900個集める	累计收集46900颗「驱邪的福豆」		
「厄祓いの福豆」を累計49500個集める	累计收集49500颗「驱邪的福豆」		
「厄祓いの福豆」を累計52300個集める	累计收集52300颗「驱邪的福豆」		
「厄祓いの福豆」を累計55100個集める	累计收集55100颗「驱邪的福豆」		
「厄祓いの福豆」を累計58100個集める	累计收集58100颗「驱邪的福豆」		
「厄祓いの福豆」を累計61200個集める	累计收集61200颗「驱邪的福豆」		
「厄祓いの福豆」を累計64500個集める	累计收集64500颗「驱邪的福豆」		
「厄祓いの福豆」を累計67900個集める	累计收集67900颗「驱邪的福豆」		
「厄祓いの福豆」を累計71500個集める	累计收集71500颗「驱邪的福豆」		
「厄祓いの福豆」を累計75300個集める	累计收集75300颗「驱邪的福豆」		
「厄祓いの福豆」を累計79200個集める	累计收集79200颗「驱邪的福豆」		
